SHIP NAME,FILE NAME,SERVER NAME,SHIP VALUES,GIT VALUES,DECISION
Royal-Princess,chkconfig.log,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off
Royal-Princess,heartbeat,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,heartbeat_2020-06-22,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,heartbeat_CHG0127250_2019_08_28,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,httpd,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,httpd_2020-06-22,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,httpd_CHG0127250_2019_08_28,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,httpd.conf,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,iptraf,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,location.xml,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,mnc,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,mutedaemon,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd
Royal-Princess,my.cnf,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2
Royal-Princess,mysql,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,mysqld.rpmsave,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,nacos,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,nodejs,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,node-mute,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,prod.uiexm.com.xml,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,properties.uie,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,server.xml,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,ship,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
Royal-Princess,storage-ha,app01,heartbeat      	0:off	1:off	2:on	3:on	4:on	5:on	6:off;app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;server_id=1;auto-increment-offset=1;/var/log/mysqld.log {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 640 mysql mysql;    sharedscripts;# password = <secret> ;# where "<secret>" is the password. ;     if test -x /var/lib/mysql/mysql.sock ;     then;	  /usr/bin/mysqladmin flush-logs;     fi;};/var/lib/mysql/mysql-slow {;    daily;    dateext;    rotate 30;    compress;    missingok;    notifempty;    create 660 mysql mysql,heartbeat      	0:off	1:off	2:off	3:off	4:off	5:off	6:off;#app01.rp.ocean.com IPaddr::10.25.225.22 IPaddr::10.25.224.23 mutedaemond nacosd node-muted;app01.rp.ocean.com IPaddr::10.25.224.23 mutedaemond nacosd;#app01.rp.ocean.com IPaddr::10.25.128.22 IPaddr::10.25.224.23 mutedaemond nacosd;server_id=2;auto-increment-offset=2;# The log file name and location can be set in;# /etc/my.cnf by setting the "log-error" option;# in either [mysqld] or [mysqld_safe] section as;# follows:;#;# [mysqld];# log-error=/var/lib/mysql/mysqld.log;#;# In case the root user has a password, then you;# have to create a /root/.my.cnf configuration file;# with the following content:;#;# [mysqladmin];# password = <secret> ;# user= root;#;# where "<secret>" is the password. ;#;# ATTENTION: The /root/.my.cnf file should be readable;# _ONLY_ by root !;;/var/lib/mysql/mysqld.log {;        # create 600 mysql mysql;        notifempty;        daily;        rotate 5;        missingok;        compress;	# just if mysqld is really running;	if test -x /usr/bin/mysqladmin && \;	   /usr/bin/mysqladmin ping &>/dev/null;	then;	   /usr/bin/mysqladmin flush-logs;	fi
